X,Y,ux,uy,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
2.529334557,4.373747867,2.44268E-05,-0.003349891,,,3.007901299,4.011708108,-6.47572973,-17.72780155,-0.804861135
2.534759397,1.67157311,0.000175867,-0.001856976,,,3.009323154,4.177511082,-5.861683282,-14.77550186,-0.810840592
2.534919612,0.972869131,0.000131847,-0.001158598,,,3.010293731,4.559533451,-4.570929986,-7.93279576,-0.638107104
2.534919612,0.972869131,0.000131847,-0.001158598,,,3.010362588,3.156111533,-10.30090247,-32.78948975,-0.253172333
2.53631071,2.528584343,0.000173451,-0.002546956,,,3.02053493,4.384316743,-5.149010064,-11.07577167,-0.752768704
2.545293919,4.583404744,4.59572E-06,-0.0033776,,,3.02490481,4.624639999,-4.379350108,-6.760773852,-0.577074064
2.545293919,4.583404744,4.59572E-06,-0.0033776,,,3.025189189,4.064971045,-6.273038225,-16.77368259,-0.807850759
2.549577385,0.255073231,4.23847E-05,-0.0003235,,,3.025476741,1.046648284,-25.57249006,-68.83064929,2.755402313
2.549577385,0.255073231,4.23847E-05,-0.0003235,,,3.027579142,1.242518305,-23.74935698,-65.54386705,2.452315434
2.560398801,4.689360086,-5.10658E-06,-0.003386178,,,3.030243347,3.407886224,-9.034971696,-28.36581434,-0.477686451
2.566228756,2.307239536,0.000182194,-0.002385681,,,3.032773796,3.817387407,-7.233946688,-21.15814829,-0.740075278
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.037273662,2.504461202,-14.02865921,-44.04936209,0.554073652
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.03822796,1.168764964,-24.40752697,-66.7572473,2.581025934
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.047467738,0.624308411,-29.77381636,-75.796659,3.426396446
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.048272721,3.102651731,-10.54003871,-33.67654817,-0.175613809
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.051386712,0.546194602,-30.59964005,-77.07546127,3.546059904
2.569063448,1.127110021,0.000147655,-0.001321864,,,3.053378005,0.813963471,-27.80930223,-72.64142069,3.150848008
2.571266269,0.527856548,8.27949E-05,-0.000653851,,,3.066331484,3.525004431,-8.465710416,-26.27939363,-0.553472629
2.571266269,0.527856548,8.27949E-05,-0.000653851,,,3.067425199,3.701999739,-7.694097004,-23.16952602,-0.669859225
2.575503683,4.795315428,-1.44401E-05,-0.003391379,,,3.067815584,4.402855773,-5.111267348,-10.73509816,-0.739286532
2.589300548,1.881985911,0.00018545,-0.002041688,,,3.077430164,1.910485146,-18.11452851,-54.14261631,1.459690196
2.589300548,1.881985911,0.00018545,-0.002041688,,,3.077843657,0.369799552,-32.49791119,-79.9057474,3.837389703
2.590031765,4.272532484,3.45882E-05,-0.003327804,,,3.080955624,0.144832309,-35.08179121,-83.56664871,4.140489987
2.590031765,4.272532484,3.45882E-05,-0.003327804,,,3.081372306,1.982698111,-17.5659459,-52.9053434,1.352664934
2.590608565,4.90127077,-2.32824E-05,-0.003393204,,,3.083447288,4.801978188,-3.921501573,-3.566214405,-0.356734402
2.590608565,4.90127077,-2.32824E-05,-0.003393204,,,3.083692693,1.458997223,-21.75138532,-61.77521094,2.175881574
2.595142471,5,-3.05534E-05,-0.003392522,,,3.08802,4.901552447,-3.644618395,-1.772810859,-0.193219888
2.596146802,2.085894729,0.000187285,-0.002211641,,,3.104055738,4.176538866,-5.872045462,-14.76010149,-0.792243641
2.596146802,2.085894729,0.000187285,-0.002211641,,,3.10536037,2.643379698,-13.07058572,-41.54551068,0.419333426
2.605410105,0.682097437,0.000104249,-0.00083292,,,3.108057725,0.030876573,-36.41237467,-85.34054871,4.329036423
2.605991127,4.482189362,1.34408E-05,-0.003361685,,,3.108075288,2.996565662,-11.03875879,-35.44117007,-0.019633319
2.608122026,0.127536616,2.24489E-05,-0.000163232,,,3.109670389,4.748634395,-4.110097766,-4.525629117,-0.431758338
2.608122026,0.127536616,2.24489E-05,-0.000163232,,,3.110979349,0.786507975,-27.99883887,-72.95490965,3.274181867
2.623604599,1.337522821,0.000167004,-0.001534917,,,3.120249942,4.979012121,-3.49031336,-0.377807124,-0.044071698
2.623604599,1.337522821,0.000167004,-0.001534917,,,3.120320371,1.771008876,-19.12642356,-56.4205102,1.721092671
2.62981091,0.400319932,6.67269E-05,-0.000500669,,,3.127780693,2.71232406,-12.62655574,-40.32178913,0.345655771
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.130257873,0.402244374,-32.06151478,-79.23740468,3.876925791
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.136140942,2.415653608,-14.46349539,-45.40357611,0.759711378
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.138528208,3.261310468,-9.641567401,-30.80758431,-0.284484357
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.138811721,2.109737226,-16.55154743,-50.6254264,1.214184005
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.139691556,4.723133031,-4.219274969,-4.982884046,-0.464067144
2.632058919,3.602864866,0.000104365,-0.00312714,,,3.140576971,1.500396553,-21.30739253,-60.94761607,2.174966517
2.636726433,3.744977925,9.03418E-05,-0.00317983,,,3.141257022,3.957809281,-6.648361001,-18.61405413,-0.753247563
2.636726433,3.744977925,9.03418E-05,-0.00317983,,,3.142440361,2.827857562,-11.93485825,-38.3071781,0.208537987
2.639553941,0.836338327,0.00012418,-0.001006411,,,3.145878856,1.02829803,-25.55808245,-68.8479456,2.941715848
2.640933156,3.415683762,0.000122525,-0.003047978,,,3.151336392,4.195077896,-5.81157651,-14.41291948,-0.77933647
2.640933156,3.415683762,0.000122525,-0.003047978,,,3.151908467,4.544868871,-4.730913222,-8.179838463,-0.641833747
2.641393947,3.887090984,7.57635E-05,-0.003226652,,,3.161779648,4.021038241,-6.412194379,-17.48702274,-0.761927463
2.641393947,3.887090984,7.57635E-05,-0.003226652,,,3.164216577,4.599713454,-4.586447954,-7.19620349,-0.594867266
2.64606146,4.029204042,6.08041E-05,-0.003267564,,,3.166533675,4.425100572,-5.090270286,-10.31773617,-0.714855202
2.64606146,4.029204042,6.08041E-05,-0.003267564,,,3.172967259,3.331584085,-9.26915409,-29.54537904,-0.331093364
2.649807393,3.228502658,0.000139376,-0.002958858,,,3.176484002,3.900696736,-6.849673515,-19.59791818,-0.720197598
2.649807393,3.228502658,0.000139376,-0.002958858,,,3.179777883,3.501807046,-8.481149465,-26.57578693,-0.47650395
2.650728974,4.171317101,4.56549E-05,-0.00330253,,,3.181192635,3.730755576,-7.510033956,-22.57582829,-0.635685498
2.650728974,4.171317101,4.56549E-05,-0.00330253,,,3.183531701,3.197847808,-9.909408596,-31.85260866,-0.190736359
2.650728974,4.171317101,4.56549E-05,-0.00330253,,,3.187790835,2.36526982,-14.71973194,-46.1681732,0.878657336
2.650728974,4.171317101,4.56549E-05,-0.00330253,,,3.190604351,0.180310678,-34.52056233,-82.69187007,4.287495866
2.650728974,4.171317101,4.56549E-05,-0.00330253,,,3.196382839,1.27724015,-23.16557292,-64.5618536,2.603989423
2.65868163,3.041321554,0.000154585,-0.002859905,,,3.2034802,1.000842534,-25.72933359,-69.15842907,3.063308301
2.65868163,3.041321554,0.000154585,-0.002859905,,,3.206409697,4.901552447,-3.85744755,-1.772049728,-0.193682963
2.666666667,0,0,0,,,3.209024156,1.189686829,-23.94101182,-65.99478905,2.763135743
2.666666667,0,0,0,,,3.209155366,0.625070042,-29.52178996,-75.36586039,3.668844338
2.666666667,0,0,0,,,3.212456639,0.559268376,-30.21946984,-76.43967496,3.775259103
2.666688336,4.380973979,2.33781E-05,-0.003342587,,,3.21790698,4.043046107,-6.322956441,-17.0687021,-0.745624228
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.222617242,3.036498479,-10.69288767,-34.58678936,0.015897685
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.224156093,0.752165618,-28.17239924,-73.22810334,3.491843371
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.224267155,4.682359295,-4.426321912,-5.709697455,-0.507556305
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.23110186,4.264471852,-5.596920645,-13.15387694,-0.750204918
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.236707884,3.498573458,-8.448997638,-26.57157447,-0.439686432
2.667555867,2.85414045,0.000167855,-0.002751249,,,3.238122636,3.727521988,-7.488961645,-22.58387531,-0.604048554
2.673697778,0.990579216,0.000142454,-0.001174235,,,3.239641328,0.44351066,-31.44260232,-78.26323044,3.994274817
2.673697778,0.990579216,0.000142454,-0.001174235,,,3.240549427,3.32774546,-9.222427116,-29.52961329,-0.283186727
2.67814575,1.547935621,0.000182962,-0.001736824,,,3.242352769,1.586793315,-20.41831771,-59.25014446,2.152769723
2.67814575,1.547935621,0.000182962,-0.001736824,,,3.243018567,0.2127555,-34.06764767,-82.01638405,4.335469502
2.682647698,4.590630857,1.64127E-06,-0.003369503,,,3.24406617,3.896858111,-6.837157745,-19.61896767,-0.688084562
2.682647698,4.590630857,1.64127E-06,-0.003369503,,,3.248234099,3.209069089,-9.785693235,-31.57177376,-0.157183249
2.688355551,0.272783316,4.82275E-05,-0.000344352,,,3.263910728,1.326385705,-22.61552481,-63.56731174,2.607928273
2.697473913,2.632795643,0.000182256,-0.002609356,,,3.267069454,2.818269691,-11.83010366,-38.26775032,0.320654014
2.697473913,2.632795643,0.000182256,-0.002609356,,,3.267414146,2.573537403,-13.27582476,-42.45625166,0.652381961
2.69775258,4.696586199,-9.05278E-06,-0.003377591,,,3.268725807,4.877436566,-4.022722997,-2.205289721,-0.235218188
2.710044435,0.545566633,9.08995E-05,-0.000672624,,,3.269462063,0.036653885,-36.14048199,-84.78832565,4.62172682
2.710044435,0.545566633,9.08995E-05,-0.000672624,,,3.270812773,3.268693124,-9.472667975,-30.51120581,-0.20283509
2.712857462,4.802541541,-1.93796E-05,-0.003382278,,,3.271151881,4.009194039,-6.426985674,-17.63195014,-0.714415349
2.712857462,4.802541541,-1.93796E-05,-0.003382278,,,3.273390425,4.979012121,-3.807032691,-0.377769314,-0.044298517
2.717391368,4.90127077,-2.81694E-05,-0.003384296,,,3.277121377,3.045951083,-10.57961247,-34.34083648,0.047224866
2.721925275,5,-3.62786E-05,-0.003383398,,,3.277403282,1.157094139,-24.12941177,-66.36056559,2.906084766
2.727385544,4.279758596,3.43369E-05,-0.003320284,,,3.279547097,2.26812667,-15.23363381,-47.6364679,1.111304763
2.727385544,4.279758596,3.43369E-05,-0.003320284,,,3.281428841,3.947484456,-6.639373728,-18.70607946,-0.689446905
2.727391959,2.411450836,0.000193339,-0.002454391,,,3.294029534,2.655381937,-12.7421128,-41.00703048,0.562634595
2.727391959,2.411450836,0.000193339,-0.002454391,,,3.295666562,0.917863172,-26.38835491,-70.28912405,3.326973072
2.732686901,1.758348422,0.000195287,-0.001927367,,,3.298746974,4.851935202,-4.128523194,-2.663422458,-0.276553657
2.732686901,1.758348422,0.000195287,-0.001927367,,,3.301295185,4.173233874,-5.882883102,-14.73440013,-0.729146137
2.743344906,4.489415474,1.1241E-05,-0.003353388,,,3.3135379,4.403686933,-5.214176056,-10.66232883,-0.691076819
2.744188271,0.699807522,0.000113468,-0.000850479,,,3.321573589,2.827722296,-11.70587107,-38.00953002,0.355867543
2.744601378,1.154870591,0.000162463,-0.001345582,,,3.326814256,0.297020785,-32.96736116,-80.40111544,4.360224975
2.744601378,1.154870591,0.000162463,-0.001345582,,,3.328728246,2.51372631,-13.5594791,-43.35456502,0.795636979
2.746900192,0.145246701,2.71884E-05,-0.000185009,,,3.331683498,0.075169454,-35.58733876,-83.97991802,4.687054474
2.746900192,0.145246701,2.71884E-05,-0.000185009,,,3.333372248,3.509836681,-8.318906128,-26.26534582,-0.384101938
2.757310005,2.190106029,0.000200652,-0.002286624,,,3.334465963,3.68683199,-7.588291341,-23.20022949,-0.519625805
2.757310005,2.190106029,0.000200652,-0.002286624,,,3.335192443,1.755208869,-18.90491145,-56.18389302,1.984625918
2.768589076,0.418030017,7.39756E-05,-0.000520304,,,3.339860278,1.280127353,-22.90176204,-64.13866728,2.782428159
2.776318802,3.518660611,0.000119526,-0.003083792,,,3.340711515,1.198389108,-23.64258896,-65.50003267,2.921027448
2.776318802,3.518660611,0.000119526,-0.003083792,,,3.342062666,4.517169711,-4.935591663,-8.643098186,-0.629422995
2.777403236,3.694153863,0.000101057,-0.003152401,,,3.34614773,4.144717501,-5.967385485,-15.21153616,-0.706807372
2.777403236,3.694153863,0.000101057,-0.003152401,,,3.347229564,4.781933554,-4.346729769,-3.918100878,-0.37697877
2.778332107,0.854048412,0.000134365,-0.001022743,,,3.353683793,2.093937219,-16.33115241,-50.42241662,1.458675428
2.778332107,0.854048412,0.000134365,-0.001022743,,,3.354370776,4.572014294,-4.81239816,-7.665975669,-0.590380059
2.782070749,3.836266921,8.55028E-05,-0.003201175,,,3.355373379,1.890047382,-17.82896251,-53.86129714,1.787570168
2.785193039,3.331479507,0.000138408,-0.003000237,,,3.358731932,2.666603218,-12.58567624,-40.68983044,0.607706365
2.786738263,3.97837998,6.94303E-05,-0.003244059,,,3.359315521,1.962260347,-17.28079436,-52.63344541,1.675125178
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.359767655,1.48427899,-21.08372914,-60.67007121,2.464506012
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.362698872,3.389002957,-8.822807918,-28.31196573,-0.252648428
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.363737073,3.040904864,-10.50304807,-34.28693657,0.125731553
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.365229321,3.798504139,-7.140078524,-21.23324357,-0.570085341
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.366561853,3.157852339,-9.908713098,-32.27816048,-0.007884751
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.37127138,4.660945655,-4.627610614,-6.079907861,-0.512403826
2.787228052,1.968761222,0.000203784,-0.002106335,,,3.374603941,1.008432431,-25.37322014,-68.56356122,3.287547117
2.791405777,4.120493039,5.30311E-05,-0.003281007,,,3.384641061,4.975085081,-4.04318522,-0.448427366,-0.051948904
2.791405777,4.120493039,5.30311E-05,-0.003281007,,,3.385581722,3.208078552,-9.642304274,-31.38684136,-0.047561025
2.794067276,3.144298403,0.000155684,-0.002906813,,,3.38819217,3.339258332,-9.023236253,-29.13164355,-0.18334275
2.799142529,1.365283391,0.000182622,-0.001556206,,,3.391908263,0.759605974,-27.82310805,-72.62841243,3.730169709
2.802941513,2.957117299,0.000171027,-0.002803651,,,3.395554768,0.038515569,-35.9477713,-84.37137965,4.858642228
2.802941513,2.957117299,0.000171027,-0.002803651,,,3.396702962,3.841150861,-6.966508345,-20.46443049,-0.57330904
2.804042115,4.388200091,2.19886E-05,-0.003334054,,,3.398102147,2.872196764,-11.35905027,-37.10862493,0.368173291
2.804042115,4.388200091,2.19886E-05,-0.003334054,,,3.406981519,2.349152256,-14.49882081,-45.97860268,1.11971849
2.820001476,4.597856969,-1.79092E-06,-0.003360151,,,3.407393498,0.450951017,-31.09991647,-77.64724629,4.259221182
2.820001476,4.597856969,-1.79092E-06,-0.003360151,,,3.407928577,4.35331259,-5.373879811,-11.52076206,-0.67247499
2.827133717,0.290493401,5.44992E-05,-0.000364896,,,3.41000413,2.550691466,-13.21254732,-42.55473662,0.823278256
2.827133717,0.290493401,5.44992E-05,-0.000364896,,,3.413262901,4.028550137,-6.319521343,-17.19715477,-0.644677791
2.833333333,0,0,0,,,3.413392428,2.621723839,-12.77642079,-41.34130934,0.724727038
2.835106358,4.703812311,-1.35557E-05,-0.00336773,,,3.414142307,0.220345397,-33.72997478,-81.37744585,4.629413618
2.835106358,4.703812311,-1.35557E-05,-0.00336773,,,3.420279485,4.944812159,-4.164416735,-0.992804959,-0.111065719
2.83701495,2.789840927,0.000184929,-0.002701651,,,3.421920028,3.976567096,-6.486139379,-18.09374042,-0.620533324
2.83701495,2.789840927,0.000184929,-0.002701651,,,3.423746188,1.445311788,-21.30860957,-61.14595314,2.611381563
2.839640265,4.802541541,-2.38441E-05,-0.003372491,,,3.426147629,0.634694357,-29.0719304,-74.58004616,3.990521953
2.844174172,4.90127077,-3.35609E-05,-0.003374309,,,3.427933656,1.043218569,-24.9484869,-67.8303446,3.303672548
2.848708078,5,-4.25867E-05,-0.003373186,,,3.429448902,0.568892691,-29.77131675,-75.64931491,4.104345571
2.848822601,0.563276717,9.94307E-05,-0.000690994,,,3.44149107,4.130710501,-5.995099328,-15.39944093,-0.654282913
2.848822601,0.563276717,9.94307E-05,-0.000690994,,,3.446069826,2.767524668,-11.8796169,-38.79602693,0.554558928
2.849235708,1.018339786,0.000156988,-0.001198933,,,3.448705767,4.83009118,-4.39870099,-3.05147344,-0.301205262
2.85368368,1.575696191,0.00019905,-0.001755621,,,3.452781122,4.324796218,-5.455104719,-12.00353547,-0.657170516
2.866932996,2.56849612,0.000199326,-0.002556128,,,3.452953306,3.276500263,-9.245275561,-30.10865353,-0.062482768
2.868062347,4.228934534,4.08506E-05,-0.003299598,,,3.45797461,3.579420305,-7.924317836,-24.91121141,-0.346336593
2.880698685,4.496641587,8.62907E-06,-0.003343782,,,3.467946315,0.189468824,-34.01421536,-81.70482369,4.774029302
2.880698685,4.496641587,8.62907E-06,-0.003343782,,,3.47544686,2.380291038,-14.19121944,-45.29107338,1.146629617
2.882966437,0.717517607,0.000123105,-0.000867575,,,3.478473472,4.969727079,-4.239724109,-0.544758602,-0.061741779
2.882966437,0.717517607,0.000123105,-0.000867575,,,3.479804548,4.673589848,-4.704410648,-5.842681677,-0.47962958
2.896851042,2.347151313,0.000209987,-0.002397704,,,3.479858448,1.70212936,-19.08547751,-56.68993073,2.247237372
2.907367242,0.435740102,8.16563E-05,-0.000539569,,,3.482098932,3.886874375,-6.760101424,-19.59267038,-0.537254481
2.907367242,0.435740102,8.16563E-05,-0.000539569,,,3.482972724,4.490679799,-5.069561056,-9.078410973,-0.599469785
2.908224831,1.786108992,0.000211516,-0.001943608,,,3.485780419,2.981893282,-10.65932534,-35.07324117,0.312711938
2.908224831,1.786108992,0.000211516,-0.001943608,,,3.492114844,2.729719088,-12.03200246,-39.34064673,0.654068539
2.913566858,0.145246701,2.93191E-05,-0.000184189,,,3.497583803,4.555786347,-4.940952853,-7.926493935,-0.561481113
2.920139309,1.182631161,0.000177909,-0.001368188,,,3.497727333,4.851079059,-4.438745715,-2.674554492,-0.265990045
2.920139309,1.182631161,0.000177909,-0.001368188,,,3.499095353,0.803722187,-27.19033065,-71.57184151,3.818275381
2.920578685,3.434456356,0.000135785,-0.003037249,,,3.502879471,2.123833185,-15.88149457,-49.5460796,1.579642468
2.920578685,3.434456356,0.000135785,-0.003037249,,,3.514193982,1.272838828,-22.66935298,-63.75614039,3.02762251
2.921663119,3.609949608,0.000116558,-0.003109889,,,3.514911048,1.203984001,-23.29333878,-64.89854466,3.148133961
2.922747552,3.785442859,9.60892E-05,-0.003173697,,,3.518373877,0.419458585,-31.2722759,-77.80721331,4.497669081
2.922747552,3.785442859,9.60892E-05,-0.003173697,,,3.523875617,3.479011379,-8.279677384,-26.53854623,-0.200176714
2.926769088,2.125806506,0.00021646,-0.002226655,,,3.52392711,4.269925582,-5.598974751,-12.92680539,-0.621456264
2.926769088,2.125806506,0.00021646,-0.002226655,,,3.524428436,3.081519158,-10.10295779,-33.30608742,0.228472523
2.927415066,3.927555918,7.89279E-05,-0.00321852,,,3.524991314,3.659564032,-7.555146745,-23.45017597,-0.353393171
2.929452922,3.247275252,0.000155226,-0.002949391,,,3.528826115,4.694577727,-4.713027448,-5.463548024,-0.448816614
2.932082579,4.069668977,6.12915E-05,-0.003257428,,,3.536217625,4.456827732,-5.161853906,-9.657004311,-0.589574861
2.932082579,4.069668977,6.12915E-05,-0.003257428,,,3.542455985,1.404010403,-21.46129,-61.48646195,2.838305353
2.938327159,3.060094148,0.000172754,-0.002851764,,,3.543448305,3.131745371,-9.832369041,-32.4171592,0.187730055
2.938327159,3.060094148,0.000172754,-0.002851764,,,3.543836981,1.663162158,-19.28983162,-57.15789571,2.394245915
2.944718917,4.337376029,2.752E-05,-0.003314156,,,3.545819516,1.081034028,-24.38488198,-66.84149029,3.406077802
2.953870038,0.881808982,0.000148484,-0.0010485,,,3.549368915,3.429266754,-8.465702906,-27.34761793,-0.128661603
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.552425069,0.838508325,-26.74552714,-70.8275463,3.839338036
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.55577779,4.580701266,-4.927607549,-7.474164809,-0.52618335
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.556464955,3.702210754,-7.370366892,-22.67974331,-0.357723303
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.55721915,0.032444822,-35.78938864,-83.93416713,5.181122489
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.559484197,2.909420274,-10.94654767,-36.15315044,0.482608503
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.562428433,1.86791092,-17.65528337,-53.67819913,2.071860217
2.957355255,4.605083082,-5.71546E-06,-0.003349406,,,3.567108189,1.953635645,-17.00483937,-52.22872704,1.934943897
2.961889162,4.703812311,-1.74555E-05,-0.003356946,,,3.571344812,2.154971966,-15.55377634,-48.83983024,1.611223385
2.961889162,4.703812311,-1.74555E-05,-0.003356946,,,3.572177885,0.388582013,-31.53196954,-78.12989956,4.641553525
2.966423068,4.802541541,-2.87463E-05,-0.003361525,,,3.574996652,3.21748868,-9.386058621,-30.90312651,0.120860633
2.966423068,4.802541541,-2.87463E-05,-0.003361525,,,3.577174343,4.880381107,-4.521783663,-2.148133344,-0.214241247
2.970956975,4.90127077,-3.94684E-05,-0.003363136,,,3.577555668,3.346083887,-8.798392565,-28.71581322,-0.016663889
2.970956975,4.90127077,-3.94684E-05,-0.003363136,,,3.579191966,0.152188476,-34.28829668,-81.93336193,5.038749288
2.972400596,2.892817776,0.000188563,-0.002754437,,,3.58238817,4.489089872,-5.111010158,-9.076301363,-0.556879258
2.97468046,1.393043961,0.000198811,-0.001576226,,,3.585019418,4.974498636,-4.443106198,-0.458758771,-0.050903406
2.975490881,5,-4.94943E-05,-0.003361781,,,3.5868599,0.648232213,-28.65578167,-73.84072477,4.223846659
2.975490881,5,-4.94943E-05,-0.003361781,,,3.587337256,4.547856859,-5.003529097,-8.044505733,-0.530568313
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.587609568,2.547111727,-12.97381187,-42.20388492,1.022550986
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.589719943,4.156047009,-5.890360365,-14.85698777,-0.560970112
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.590463809,2.60694812,-12.60933921,-41.18903413,0.937783521
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.590778873,0.570118405,-29.48671608,-75.10631988,4.365148958
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.60069652,2.41418892,-13.78172808,-44.40684366,1.238638282
2.987600766,0.580986802,0.000108389,-0.000708928,,,3.601216159,4.759393209,-4.692720794,-4.305378938,-0.36733888
2.993800383,0.290493401,5.86455E-05,-0.000363216,,,3.603989176,4.350641952,-5.405396935,-11.48100166,-0.571030126
3,0,0,0,,,3.605001218,4.061323639,-6.151975339,-16.47446861,-0.519562694
3.000276629,1.9530953,0.000222927,-0.002081722,,,3.605529215,2.871614693,-11.08787847,-36.69161442,0.583583718
3.000276629,1.9530953,0.000222927,-0.002081722,,,3.605607579,3.77946269,-7.056531019,-21.29758096,-0.367787066
3.006474033,2.725541404,0.000202652,-0.002649581,,,3.613658344,4.009340598,-6.302444778,-17.35827165,-0.490979374
3.006474033,2.725541404,0.000202652,-0.002649581,,,3.61408487,2.694862653,-12.06042861,-39.65114517,0.838187206
3.00873915,4.178110472,4.82776E-05,-0.003276766,,,3.630327804,3.912210882,-6.59585866,-19.00213117,-0.427329535
3.021375487,4.445817524,1.30464E-05,-0.003324624,,,3.635295659,1.572425957,-19.87339831,-58.39237913,2.670663636
3.021375487,4.445817524,1.30464E-05,-0.003324624,,,3.638377983,1.821652569,-17.8807126,-54.22652856,2.246937461
3.024773639,1.046100356,0.000172193,-0.001222542,,,3.640643221,4.694577727,-4.811028492,-5.449979395,-0.416879249
3.029221611,1.603456761,0.000215638,-0.001772983,,,3.640653608,3.019322602,-10.27123855,-34.12266138,0.430546123
3.029221611,1.603456761,0.000215638,-0.001772983,,,3.641197225,3.551485405,-7.877561462,-25.12394784,-0.151165193
3.036392079,2.504196597,0.000216858,-0.002500582,,,3.642061217,0.92277683,-25.74596946,-69.14027093,3.827090476
3.058504367,0.745278177,0.000136658,-0.000894481,,,3.642882412,4.377818998,-5.348817115,-10.99002311,-0.544128787
3.058504367,0.745278177,0.000136658,-0.000894481,,,3.648384073,1.990600801,-16.59835415,-51.37378533,1.976240334
3.064838568,3.350252101,0.000153075,-0.002987459,,,3.650168133,0.689527183,-28.10876776,-72.94732036,4.253403911
3.064838568,3.350252101,0.000153075,-0.002987459,,,3.654650143,0.53346452,-29.77529893,-75.4846366,4.534914983
3.065923002,3.525745353,0.000133252,-0.003064032,,,3.659771208,0.306118708,-32.33232931,-79.16339667,4.93519226
3.066310125,2.28285179,0.000226898,-0.002338865,,,3.663232282,3.078946637,-9.945853658,-33.06892014,0.381735584
3.066310125,2.28285179,0.000226898,-0.002338865,,,3.667228347,4.666910191,-4.865830843,-5.933365346,-0.428154831
3.067007435,3.701238604,0.000111895,-0.003131853,,,3.67055499,3.202727523,-9.345262151,-30.96716521,0.241774727
3.068091868,3.876731856,8.93246E-05,-0.003190819,,,3.671460571,3.492433069,-8.085383012,-26.07383988,-0.064217517
3.068091868,3.876731856,8.93246E-05,-0.003190819,,,3.673865151,3.369069126,-8.597516379,-28.15404398,0.061808835
3.072759382,4.018844915,7.04778E-05,-0.003231652,,,3.674833216,2.239999469,-14.80613613,-47.12520697,1.60294093
3.072759382,4.018844915,7.04778E-05,-0.003231652,,,3.678559895,3.602111751,-7.648333005,-24.20669797,-0.156273399
3.073712805,3.163070997,0.000172895,-0.002895407,,,3.679906905,4.483502684,-5.14962355,-9.138652227,-0.504775127
3.073712805,3.163070997,0.000172895,-0.002895407,,,3.684075926,4.533006936,-5.067878294,-8.275359861,-0.488278164
3.074033908,0.435740102,8.7691E-05,-0.000536978,,,3.68678837,4.880381107,-4.684186204,-2.145391543,-0.201656215
3.074033908,0.435740102,8.7691E-05,-0.000536978,,,3.6890941,4.203336737,-5.743911835,-13.96668642,-0.492320184
3.079274153,4.703812311,-2.13909E-05,-0.003345814,,,3.695314104,2.974443223,-10.4292899,-34.75598919,0.551898039
3.079274153,4.703812311,-2.13909E-05,-0.003345814,,,3.701763143,2.804559171,-11.32067934,-37.59311885,0.78815318
3.080233525,0.145246701,3.15151E-05,-0.000183285,,,3.70636307,4.397404576,-5.312471795,-10.61795059,-0.498442596
3.08380806,4.802541541,-3.36775E-05,-0.003350219,,,3.707430826,1.859782424,-17.47243924,-53.3757953,2.27329856
3.08539572,4.286551967,3.39934E-05,-0.003292023,,,3.707673008,3.728056487,-7.163089,-22.0306875,-0.22731286
3.08539572,4.286551967,3.39934E-05,-0.003292023,,,3.71275716,1.943005931,-16.84035142,-51.97181301,2.139814805
3.088341966,4.90127077,-4.54045E-05,-0.003351635,,,3.717213606,0.64979427,-28.40944678,-73.36057142,4.432765926
3.092875873,5,-5.64368E-05,-0.003350057,,,3.717776643,0.571845416,-29.24561215,-74.63264659,4.572938083
3.095677239,1.210391731,0.000193973,-0.001389561,,,3.719619193,3.199231864,-9.304327397,-30.9239723,0.302971115
3.095677239,1.210391731,0.000193973,-0.001389561,,,3.721476883,3.074796905,-9.893909661,-33.01046947,0.455542035
